NOME_FUNDO,DOC_FUNDO,DATA_FUNDO,NOME_ORIGINADOR,DOC_ORIGINADOR,COD_ORIGINADOR,NOME_CEDENTE,DOC_CEDENTE,NOME_SACADO,DOC_SACADO,SEU_NUMERO,NU_DOCUMENTO,TIPO_RECEBIVEL,VALOR_NOMINAL,VALOR_PRESENTE,VALOR_AQUISICAO,VALOR_PDD,FAIXA_PDD,DATA_REFERENCIA,DATA_VENCIMENTO_ORIGINAL,DATA_VENCIMENTO_AJUSTADA,DATA_EMISSAO,DATA_AQUISICAO,PRAZO,PRAZO_ATUAL,SITUACAO_RECEBIVEL,TAXA_CESSAO,TX_RECEBIVEL,COOBRIGACAO,CHAVE_NF,NOSSO_NUMERO,Unnamed: 31,Dias_Emissao,Dias_Hoje,sumDias_Hoje,Yield_ini,Yield_hje,sumYield_ini,Yield_hje_PDD,sumYield_PDD,Emissao_Month,Emissao_Year
ZEUS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,34.691.362/0001-98,2020-03-04,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,4321,DANPETRO DISTRIBUIDORA DE PETROLEO S/A,05.315.244/0001-87,POSTO MANDACARU LTDA,05.379.683/0001-53,240000000000435,31025001,Duplicata,7799.8,7776.36,7729.7,0.0,AA,2020-02-28,2020-02-29,2020-02-29,2020-02-22,2020-02-26,3,1,A vencer,1.1348498,1.13476247,Sim,29200205315244000187550010000310251900523893,005700000057,,4,-1,-7776.36,0.766087310382431,-0.5316090410874961,-4133.983282751161,-0.5316090410874961,-4133.983282751161,2,2020
ZEUS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,34.691.362/0001-98,2020-03-04,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,4321,DANPETRO DISTRIBUIDORA DE PETROLEO S/A,05.315.244/0001-87,POSTO NERI LTDA,23.497.544/0001-06,240000000000430,31020001,Duplicata,19499.5,19440.9,19324.24,0.0,AA,2020-02-28,2020-02-29,2020-02-29,2020-02-22,2020-02-26,3,1,A vencer,1.1348498,1.13485527,Sim,29200205315244000187550010000310201900523820,005700000014,,4,-1,-19440.9,0.766144888473699,-0.5316090410874699,-10334.958206877394,-0.5316090410874699,-10334.958206877394,2,2020
ZEUS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,34.691.362/0001-98,2020-03-04,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,4321,DANPETRO DISTRIBUIDORA DE PETROLEO S/A,05.315.244/0001-87,PREMIER T E SOLUCOES A LTDA ME,10.522.314/0001-08,240000000000104,900101,Cheque,48955.0,48955.0,45068.28,489.55,B,2020-02-28,2020-02-24,2020-02-24,2019-12-23,2019-12-23,43,-4,Vencido,0.63292365,0.62384094,Sim,,,,44,-4,-195820.0,0.6060475788440953,0.0,0.0,-0.4690944570448887,-22964.519144632526,12,2019
ZEUS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,34.691.362/0001-98,2020-03-04,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,4321,DANPETRO DISTRIBUIDORA DE PETROLEO S/A,05.315.244/0001-87,PREMIER T E SOLUCOES A LTDA ME,10.522.314/0001-08,240000000000131,900111,Cheque,48955.0,48955.0,46729.31,489.55,B,2020-02-28,2020-02-10,2020-02-10,2020-01-06,2020-01-06,25,-18,Vencido,0.60214643,0.59842948,Sim,,,,26,-14,-685370.0,0.5698534655662875,0.0,0.0,-0.1654862385499134,-8101.37880821101,1,2020
ZEUS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,34.691.362/0001-98,2020-03-04,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,4321,DANPETRO DISTRIBUIDORA DE PETROLEO S/A,05.315.244/0001-87,PREMIER T E SOLUCOES A LTDA ME,10.522.314/0001-08,240000000000132,900108,Cheque,48955.0,48955.0,46202.16,489.55,B,2020-02-28,2020-02-19,2020-02-19,2020-01-06,2020-01-06,32,-9,Vencido,0.60214643,0.57738009,Sim,,,,33,-7,-342685.0,0.5557445308804978,0.0,0.0,-0.3035867819504279,-14862.090910383196,1,2020
ZEUS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,34.691.362/0001-98,2020-03-04,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,4321,DANPETRO DISTRIBUIDORA DE PETROLEO S/A,05.315.244/0001-87,PREMIER T E SOLUCOES A LTDA ME,10.522.314/0001-08,240000000000133,900105,Cheque,48955.0,48955.0,45792.16,489.55,B,2020-02-28,2020-02-26,2020-02-26,2020-01-06,2020-01-06,35,-2,Vencido,0.60214643,0.61749394,Sim,,,,36,-4,-195820.0,0.5960315701791834,0.0,0.0,-0.4690944570448887,-22964.519144632526,1,2020
ZEUS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,34.691.362/0001-98,2020-03-04,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,4321,DANPETRO DISTRIBUIDORA DE PETROLEO S/A,05.315.244/0001-87,PREMIER T E SOLUCOES A LTDA ME,10.522.314/0001-08,240000000000147,900134,Cheque,53510.0,52230.81,48777.11,522.31,B,2020-02-28,2020-03-18,2020-03-18,2020-01-07,2020-01-07,49,13,A vencer,0.59844352,0.6100523,Sim,,,,50,11,574538.9099999999,0.5947888271337638,0.7407366780541473,38689.27669147734,1.1914278141848031,62229.23979140176,1,2020
ZEUS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,34.691.362/0001-98,2020-03-04,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,4321,DANPETRO DISTRIBUIDORA DE PETROLEO S/A,05.315.244/0001-87,PREMIER T E SOLUCOES A LTDA ME,10.522.314/0001-08,240000000000148,900102,Cheque,48955.0,47607.15,44507.96,476.07,B,2020-02-28,2020-03-20,2020-03-20,2020-01-07,2020-01-07,51,15,A vencer,0.59844352,0.60089897,Sim,,,,52,13,618892.9500000001,0.5864772539868575,0.7180506926480783,34184.34703250096,1.0875927501715856,51777.1911963312,1,2020
ZEUS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,34.691.362/0001-98,2020-03-04,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,4321,DANPETRO DISTRIBUIDORA DE PETROLEO S/A,05.315.244/0001-87,PREMIER T E SOLUCOES A LTDA ME,10.522.314/0001-08,240000000000455,900198,Cheque,52000.0,47863.66,47909.86,478.64,B,2020-02-28,2020-04-30,2020-04-30,2020-02-28,2020-02-28,42,42,A vencer,0.64431374,0.63482267,Sim,,,,43,40,1914546.4000000001,0.6162413640344513,0.6857138866209485,32820.77632650363,0.7959007624352772,38094.72348694288,2,2020
ZEUS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,34.691.362/0001-98,2020-03-04,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,4321,DANPETRO DISTRIBUIDORA DE PETROLEO S/A,05.315.244/0001-87,PREMIER T E SOLUCOES A LTDA ME,10.522.314/0001-08,240000000000457,900199,Cheque,52000.0,47003.48,46996.19,470.03,B,2020-02-28,2020-05-15,2020-05-15,2020-02-28,2020-02-28,52,52,A vencer,0.6316115,0.63283897,Sim,,,,53,50,2350174.0,0.6178027069123844,0.6638784092721874,31204.59553265708,0.7503301743490265,35268.12934341098,2,2020
ZEUS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,34.691.362/0001-98,2020-03-04,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,4321,DANPETRO DISTRIBUIDORA DE PETROLEO S/A,05.315.244/0001-87,R P ATADEMO CIA LTDA,17.528.652/0001-04,240000000000137,900022,Cheque,48000.0,48000.0,44956.29,240.0,A,2020-02-28,2020-02-25,2020-02-25,2020-01-06,2020-01-06,35,-3,Vencido,0.60214643,0.60267539,Sim,,,,36,-4,-192000.0,0.5818139935230289,0.0,0.0,-0.27078752962953423,-12997.801422217643,1,2020
ZEUS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,34.691.362/0001-98,2020-03-04,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,4321,DANPETRO DISTRIBUIDORA DE PETROLEO S/A,05.315.244/0001-87,R P ATADEMO CIA LTDA,17.528.652/0001-04,240000000000138,900023,Cheque,48000.0,47553.19,44382.01,237.77,A,2020-02-28,2020-03-06,2020-03-06,2020-01-06,2020-01-06,42,5,A vencer,0.60214643,0.60031554,Sim,,,,43,3,142659.57,0.5829115741848232,1.193677806068886,56763.18751077689,2.3422365278097996,111380.8186318797,1,2020
ZEUS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,34.691.362/0001-98,2020-03-04,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,4321,DANPETRO DISTRIBUIDORA DE PETROLEO S/A,05.315.244/0001-87,R P ATADEMO CIA LTDA,17.528.652/0001-04,240000000000139,900024,Cheque,48000.0,46497.75,43348.29,232.49,A,2020-02-28,2020-03-24,2020-03-24,2020-01-06,2020-01-06,54,17,A vencer,0.60214643,0.60912549,Sim,,,,55,15,697466.25,0.5952682935339773,0.7060675683362414,32830.55327560647,0.8559602388817458,39800.2251974637,1,2020
