NOME_FUNDO;DOC_FUNDO;DATA_FUNDO;NOME_ORIGINADOR;DOC_ORIGINADOR;COD_ORIGINADOR;NOME_CEDENTE;DOC_CEDENTE;NOME_SACADO;DOC_SACADO;SEU_NUMERO;NU_DOCUMENTO;TIPO_RECEBIVEL;VALOR_NOMINAL;VALOR_PRESENTE;VALOR_AQUISICAO;VALOR_PDD;FAIXA_PDD;DATA_REFERENCIA;DATA_VENCIMENTO_ORIGINAL;DATA_VENCIMENTO_AJUSTADA;DATA_EMISSAO;DATA_AQUISICAO;PRAZO;PRAZO_ATUAL;SITUACAO_RECEBIVEL;TAXA_CESSAO;TX_RECEBIVEL;COOBRIGACAO;CHAVE_NF;NOSSO_NUMERO;
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;26.631.527/0001-08;11/03/2020;ID GESTORA DE RECURSOS LTDA;21.046.086/0001-63;00000000000026631527;ARC COM+RCIO DE AUTO PE¦AS LTDA;51.986.958/0001-34;ANAMAR COM TRANSPORTES LT;56.697.287/0001-05;0000000000210000000057714;130463002;Duplicata;593,00;577,50;567,47;0,00;AA;10/03/2020;10/04/2020;10/04/2020;11/02/2020;12/02/2020;40;23;A vencer;0,33659828;0,31948438;Sim;35200251986958000134550010001304631005640689;004300000027
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;26.631.527/0001-08;11/03/2020;FENIX CONSULTORIA DE CREDITO EIRELI;26.154.553/0001-92;00000000000026631527;ARC COM+RCIO DE AUTO PE¦AS LTDA;51.986.958/0001-34;ANDERSON ROGERIO DOS REIS;277.133.888-26;A00000045376b01b01b00001b;125147001;Duplicata;3.600,00;3.600,00;3.567,90;2.520,00;G;10/03/2020;12/09/2019;12/09/2019;24/07/2019;30/08/2019;9;-180;Vencido;0,05884322;0,28503560;Nao;null;
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;26.631.527/0001-08;11/03/2020;FENIX CONSULTORIA DE CREDITO EIRELI;26.154.553/0001-92;00000000000026631527;ARC COM+RCIO DE AUTO PE¦AS LTDA;51.986.958/0001-34;ANDERSON ROGERIO DOS REIS;277.133.888-26;A00000045373b01b01b00001b;125148001;Duplicata;3.600,00;3.600,00;3.325,60;2.520,00;G;10/03/2020;20/12/2019;20/12/2019;24/07/2019;30/08/2019;79;-81;Vencido;0,05884322;0,28776104;Nao;null;
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;26.631.527/0001-08;11/03/2020;FENIX CONSULTORIA DE CREDITO EIRELI;26.154.553/0001-92;00000000000026631527;ARC COM+RCIO DE AUTO PE¦AS LTDA;51.986.958/0001-34;ANDERSON ROGERIO DOS REIS;277.133.888-26;A00000045374b01b01b00001b;125148002;Duplicata;3.600,00;3.600,00;3.258,85;2.520,00;G;10/03/2020;17/01/2020;17/01/2020;24/07/2019;30/08/2019;97;-53;Vencido;0,05884322;0,29517957;Nao;null;
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;26.631.527/0001-08;11/03/2020;FENIX CONSULTORIA DE CREDITO EIRELI;26.154.553/0001-92;00000000000026631527;ARC COM+RCIO DE AUTO PE¦AS LTDA;51.986.958/0001-34;ANDERSON ROGERIO DOS REIS;277.133.888-26;A00000045375b01b01b00001b;125148003;Duplicata;3.600,00;3.600,00;3.254,28;2.520,00;G;10/03/2020;19/01/2020;19/01/2020;24/07/2019;30/08/2019;98;-51;Vencido;0,05884322;0,29643554;Nao;null;
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;26.631.527/0001-08;11/03/2020;ID GESTORA DE RECURSOS LTDA;21.046.086/0001-63;00000000000026631527;ARC COM+RCIO DE AUTO PE¦AS LTDA;51.986.958/0001-34;ANTONIO NAVARRO JUNIOR TRANSP EPP;11.097.386/0001-18;0000000000210000000057774;130518001;Duplicata;260,00;259,71;254,95;0,00;AA;10/03/2020;11/03/2020;11/03/2020;13/02/2020;14/02/2020;16;1;A vencer;0,33063491;0,36195803;Sim;35200251986958000134550010001305181006191390;004500000315
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;26.631.527/0001-08;11/03/2020;FENIX CONSULTORIA DE CREDITO EIRELI;26.154.553/0001-92;00000000000026631527;ARC COM+RCIO DE AUTO PE¦AS LTDA;51.986.958/0001-34;ARC COM DE AUTOS PECAS LTDA;51.986.958/0001-34;CONF_ARC02;CONF_ARC02;Duplicata de Servico Fisico;748.365,22;735.237,43;748.365,22;22.057,12;C;10/03/2020;02/07/2020;02/07/2020;29/08/2019;30/08/2019;210;78;A vencer;0,05884322;0,00000000;Nao;null;
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;26.631.527/0001-08;11/03/2020;ID GESTORA DE RECURSOS LTDA;21.046.086/0001-63;00000000000026631527;ARC COM+RCIO DE AUTO PE¦AS LTDA;51.986.958/0001-34;AUTOPORT TRANSPORTES E LOGISTICA LTDA;07.677.731/0002-04;0000000000210000000057769;130522001;Duplicata;530,00;528,20;519,00;0,00;AA;10/03/2020;13/03/2020;13/03/2020;13/02/2020;14/02/2020;18;3;A vencer;0,33063491;0,34127912;Sim;35200251986958000134550010001305221002513018;00450000003P
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;26.631.527/0001-08;11/03/2020;ID GESTORA DE RECURSOS LTDA;21.046.086/0001-63;00000000000026631527;ARC COM+RCIO DE AUTO PE¦AS LTDA;51.986.958/0001-34;AUTOPORT TRANSPORTES E LOGISTICA LTDA;07.677.731/0002-04;0000000000210000000057768;130523001;Duplicata;76,50;76,15;74,86;0,00;AA;10/03/2020;14/03/2020;14/03/2020;14/02/2020;14/02/2020;19;4;A vencer;0,33063491;0,33299248;Sim;35200251986958000134550010001305231002640670;004500000048
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;26.631.527/0001-08;11/03/2020;ID GESTORA DE RECURSOS LTDA;21.046.086/0001-63;00000000000026631527;ARC COM+RCIO DE AUTO PE¦AS LTDA;51.986.958/0001-34;BALDESSAR IMPLEMENTOS RODOVIAR;69.665.560/0001-61;0000000000210000000052215;127952001;Duplicata;402,86;402,86;393,93;120,86;E;10/03/2020;19/11/2019;19/11/2019;21/10/2019;21/10/2019;20;-112;Vencido;0,30667426;0,32636228;Sim;35191051986958000134550010001279521007213562;
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;26.631.527/0001-08;11/03/2020;ID GESTORA DE RECURSOS LTDA;21.046.086/0001-63;00000000000026631527;ARC COM+RCIO DE AUTO PE¦AS LTDA;51.986.958/0001-34;BALDESSAR IMPLEMENTOS RODOVIAR;69.665.560/0001-61;0000000000210000000052216;127952002;Duplicata;402,86;402,86;385,55;120,86;E;10/03/2020;19/12/2019;19/12/2019;21/10/2019;21/10/2019;42;-82;Vencido;0,30667426;0,30148943;Sim;35191051986958000134550010001279521007213562;
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;26.631.527/0001-08;11/03/2020;ID GESTORA DE RECURSOS LTDA;21.046.086/0001-63;00000000000026631527;ARC COM+RCIO DE AUTO PE¦AS LTDA;51.986.958/0001-34;BALDESSAR IMPLEMENTOS RODOVIAR;69.665.560/0001-61;0000000000210000000057182;129969002;Duplicata;516,90;512,55;495,61;153,76;E;10/03/2020;20/03/2020;20/03/2020;21/01/2020;22/01/2020;40;8;A vencer;0,30521516;0,30340316;Sim;35200151986958000134550010001299691000197447;002200000132
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;26.631.527/0001-08;11/03/2020;ID GESTORA DE RECURSOS LTDA;21.046.086/0001-63;00000000000026631527;ARC COM+RCIO DE AUTO PE¦AS LTDA;51.986.958/0001-34;BALDESSAR IMPLEMENTOS RODOVIAR;69.665.560/0001-61;0000000000210000000057183;129969003;Duplicata;516,90;501,83;485,14;150,55;E;10/03/2020;19/04/2020;19/04/2020;21/01/2020;22/01/2020;60;28;A vencer;0,30521516;0,30516579;Sim;35200151986958000134550010001299691000197447;002200000140
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;26.631.527/0001-08;11/03/2020;ID GESTORA DE RECURSOS LTDA;21.046.086/0001-63;00000000000026631527;ARC COM+RCIO DE AUTO PE¦AS LTDA;51.986.958/0001-34;BALDESSAR IMPLEMENTOS RODOVIAR;69.665.560/0001-61;0000000000210000000057794;130551001;Duplicata;522,91;520,58;512,53;156,17;E;10/03/2020;14/03/2020;14/03/2020;14/02/2020;17/02/2020;18;4;A vencer;0,32501521;0,32405854;Sim;35200251986958000134550010001305511008448724;004800000074
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;26.631.527/0001-08;11/03/2020;ID GESTORA DE RECURSOS LTDA;21.046.086/0001-63;00000000000026631527;ARC COM+RCIO DE AUTO PE¦AS LTDA;51.986.958/0001-34;BALDESSAR IMPLEMENTOS RODOVIAR;69.665.560/0001-61;0000000000210000000057795;130551002;Duplicata;522,91;509,65;501,80;152,90;E;10/03/2020;13/04/2020;13/04/2020;14/02/2020;17/02/2020;37;23;A vencer;0,32501521;0,32400080;Sim;35200251986958000134550010001305511008448724;004800000082
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;26.631.527/0001-08;11/03/2020;ID GESTORA DE RECURSOS LTDA;21.046.086/0001-63;00000000000026631527;ARC COM+RCIO DE AUTO PE¦AS LTDA;51.986.958/0001-34;BALDESSAR IMPLEMENTOS RODOVIAR;69.665.560/0001-61;0000000000210000000057796;130551003;Duplicata;522,92;498,40;491,07;149,52;E;10/03/2020;13/05/2020;13/05/2020;14/02/2020;17/02/2020;57;43;A vencer;0,32501521;0,32025768;Sim;35200251986958000134550010001305511008448724;004800000090
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;26.631.527/0001-08;11/03/2020;ID GESTORA DE RECURSOS LTDA;21.046.086/0001-63;00000000000026631527;ARC COM+RCIO DE AUTO PE¦AS LTDA;51.986.958/0001-34;BARRALCOOL DESTILARIA DA BARRA LTDA;15.009.061/0002-78;0000000000210000000057702;130473001;Duplicata;418,47;417,51;409,02;0,00;AA;10/03/2020;12/03/2020;12/03/2020;12/02/2020;12/02/2020;19;2;A vencer;0,33659828;0,35384102;Sim;35200251986958000134550010001304731009640680;004300000337
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;26.631.527/0001-08;11/03/2020;ID GESTORA DE RECURSOS LTDA;21.046.086/0001-63;00000000000026631527;ARC COM+RCIO DE AUTO PE¦AS LTDA;51.986.958/0001-34;BARRALCOOL DESTILARIA DA BARRA LTDA;15.009.061/0002-78;0000000000210000000057790;130555001;Duplicata;786,38;782,88;770,77;0,00;AA;10/03/2020;14/03/2020;14/03/2020;14/02/2020;17/02/2020;18;4;A vencer;0,32501521;0,32405857;Sim;35200251986958000134550010001305551003851155;004800000236
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;26.631.527/0001-08;11/03/2020;ID GESTORA DE RECURSOS LTDA;21.046.086/0001-63;00000000000026631527;ARC COM+RCIO DE AUTO PE¦AS LTDA;51.986.958/0001-34;BARRALCOOL DESTILARIA DA BARRA LTDA;15.009.061/0002-78;0000000000210000000058265;130856001;Duplicata;1.809,60;1.779,42;1.772,04;0,00;AA;10/03/2020;01/04/2020;01/04/2020;03/03/2020;04/03/2020;20;16;A vencer;0,30330669;0,30248953;Sim;35200351986958000134550010001308561000165142;006400000485
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;26.631.527/0001-08;11/03/2020;ID GESTORA DE RECURSOS LTDA;21.046.086/0001-63;00000000000026631527;ARC COM+RCIO DE AUTO PE¦AS LTDA;51.986.958/0001-34;BIOSEV BIOENERGIA S.A;15.527.906/0007-21;0000000000210000000053861;128620001;Duplicata;1.570,66;1.570,66;1.509,81;47,12;C;10/03/2020;10/01/2020;10/01/2020;14/11/2019;14/11/2019;38;-60;Vencido;0,29904388;0,29956241;Sim;35191151986958000134550010001286201004954322;93180000146P
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;26.631.527/0001-08;11/03/2020;ID GESTORA DE RECURSOS LTDA;21.046.086/0001-63;00000000000026631527;ARC COM+RCIO DE AUTO PE¦AS LTDA;51.986.958/0001-34;BIOSEV BIOENERGIA S.A;49.213.747/0001-17;0000000000210000000054822;128879001;Duplicata;1.374,80;1.374,80;1.305,16;13,75;B;10/03/2020;10/02/2020;10/02/2020;26/11/2019;27/11/2019;51;-29;Vencido;0,29435952;0,29285808;Sim;35191151986958000134550010001288791005197663;
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;26.631.527/0001-08;11/03/2020;ID GESTORA DE RECURSOS LTDA;21.046.086/0001-63;00000000000026631527;ARC COM+RCIO DE AUTO PE¦AS LTDA;51.986.958/0001-34;BIOSEV BIOENERGIA S.A;49.213.747/0001-17;0000000000210000000055917;129378001;Duplicata;243,78;243,78;233,63;2,44;B;10/03/2020;10/02/2020;10/02/2020;13/12/2019;13/12/2019;39;-29;Vencido;0,31593678;0,31625838;Sim;35191251986958000134550010001293781003491282;934700000422
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;26.631.527/0001-08;11/03/2020;ID GESTORA DE RECURSOS LTDA;21.046.086/0001-63;00000000000026631527;ARC COM+RCIO DE AUTO PE¦AS LTDA;51.986.958/0001-34;BIOSEV BIOENERGIA S.A;49.213.747/0001-17;0000000000210000000056487;129583001;Duplicata;537,24;537,24;513,00;5,37;B;10/03/2020;10/03/2020;10/03/2020;06/01/2020;06/01/2020;44;0;Vencido;0,30218761;0,30267898;Sim;35200151986958000134550010001295831003642171;000600000155
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;26.631.527/0001-08;11/03/2020;ID GESTORA DE RECURSOS LTDA;21.046.086/0001-63;00000000000026631527;ARC COM+RCIO DE AUTO PE¦AS LTDA;51.986.958/0001-34;BIOSEV BIOENERGIA S.A;49.213.747/0001-17;0000000000210000000057423;130013001;Duplicata;95,91;94,79;91,99;0,95;B;10/03/2020;25/03/2020;25/03/2020;23/01/2020;28/01/2020;39;11;A vencer;0,31026491;0,30949613;Sim;35200151986958000134550010001300131004640661;002800000578
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;26.631.527/0001-08;11/03/2020;ID GESTORA DE RECURSOS LTDA;21.046.086/0001-63;00000000000026631527;ARC COM+RCIO DE AUTO PE¦AS LTDA;51.986.958/0001-34;BIOSEV BIOENERGIA S.A     - 001046;49.213.747/0129-80;0000000000210000000058176;130793001;Duplicata;66,00;63,76;63,35;0,64;B;10/03/2020;25/04/2020;25/04/2020;28/02/2020;02/03/2020;38;32;A vencer;0,31286190;0,31227335;Sim;35200251986958000134550010001307931001640698;006200000316
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;26.631.527/0001-08;11/03/2020;ID GESTORA DE RECURSOS LTDA;21.046.086/0001-63;00000000000026631527;ARC COM+RCIO DE AUTO PE¦AS LTDA;51.986.958/0001-34;BIOSEV S.A;15.527.906/0035-85;0000000000210000000055916;129377001;Duplicata;210,05;210,05;201,30;6,30;C;10/03/2020;10/02/2020;10/02/2020;13/12/2019;13/12/2019;39;-29;Vencido;0,31593678;0,31644341;Sim;35191251986958000134550010001293771001795643;934700000252
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;26.631.527/0001-08;11/03/2020;ID GESTORA DE RECURSOS LTDA;21.046.086/0001-63;00000000000026631527;ARC COM+RCIO DE AUTO PE¦AS LTDA;51.986.958/0001-34;BIOSEV S.A;15.527.906/0035-85;0000000000210000000058175;130794001;Duplicata;731,50;706,65;702,11;21,20;C;10/03/2020;25/04/2020;25/04/2020;28/02/2020;02/03/2020;38;32;A vencer;0,31286190;0,31251093;Sim;35200251986958000134550010001307941002352910;006200000308
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;26.631.527/0001-08;11/03/2020;ID GESTORA DE RECURSOS LTDA;21.046.086/0001-63;00000000000026631527;ARC COM+RCIO DE AUTO PE¦AS LTDA;51.986.958/0001-34;BORELLI BRASIL EXPRESS TRANSPORTE E;14.854.559/0001-93;0000000000210000000055924;129389001;Duplicata;2.016,00;2.016,00;1.972,66;60,48;C;10/03/2020;11/01/2020;11/01/2020;13/12/2019;13/12/2019;19;-59;Vencido;0,31593678;0,33407892;Sim;35191251986958000134550010001293891006197435;934700000066
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;26.631.527/0001-08;11/03/2020;ID GESTORA DE RECURSOS LTDA;21.046.086/0001-63;00000000000026631527;ARC COM+RCIO DE AUTO PE¦AS LTDA;51.986.958/0001-34;BORELLI BRASIL EXPRESS TRANSPORTE E;14.854.559/0001-93;0000000000210000000058002;130744001;Duplicata;540,00;533,59;528,83;16,01;C;10/03/2020;25/03/2020;25/03/2020;27/02/2020;27/02/2020;19;11;A vencer;0,31474654;0,31946734;Sim;35200251986958000134550010001307441002352969;005800000011
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;26.631.527/0001-08;11/03/2020;ID GESTORA DE RECURSOS LTDA;21.046.086/0001-63;00000000000026631527;ARC COM+RCIO DE AUTO PE¦AS LTDA;51.986.958/0001-34;C.T.M. COM.TRANSP.MATIELO LTDA;54.237.698/0001-92;0000000000210000000057139;129933002;Duplicata;666,84;661,63;637,76;0,00;AA;10/03/2020;19/03/2020;19/03/2020;20/01/2020;21/01/2020;40;7;A vencer;0,32611438;0,32432783;Sim;35200151986958000134550010001299331000642111;002100000232
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;26.631.527/0001-08;11/03/2020;ID GESTORA DE RECURSOS LTDA;21.046.086/0001-63;00000000000026631527;ARC COM+RCIO DE AUTO PE¦AS LTDA;51.986.958/0001-34;C.T.M. COM.TRANSP.MATIELO LTDA;54.237.698/0001-92;0000000000210000000057415;130083002;Duplicata;844,50;833,70;809,38;0,00;AA;10/03/2020;26/03/2020;26/03/2020;27/01/2020;28/01/2020;40;12;A vencer;0,31026491;0,30682450;Sim;35200151986958000134550010001300831003640662;002800000500
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;26.631.527/0001-08;11/03/2020;ID GESTORA DE RECURSOS LTDA;21.046.086/0001-63;00000000000026631527;ARC COM+RCIO DE AUTO PE¦AS LTDA;51.986.958/0001-34;C.T.M. COM.TRANSP.MATIELO LTDA;54.237.698/0001-92;0000000000210000000057953;130678001;Duplicata;720,00;713,24;704,42;0,00;AA;10/03/2020;20/03/2020;20/03/2020;20/02/2020;21/02/2020;18;8;A vencer;0,34593290;0,35834928;Sim;35200251986958000134550010001306781005491393;
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;26.631.527/0001-08;11/03/2020;ID GESTORA DE RECURSOS LTDA;21.046.086/0001-63;00000000000026631527;ARC COM+RCIO DE AUTO PE¦AS LTDA;51.986.958/0001-34;C.T.M. COM.TRANSP.MATIELO LTDA;54.237.698/0001-92;0000000000210000000057957;130674001;Duplicata;1.980,00;1.936,14;1.916,41;0,00;AA;10/03/2020;04/04/2020;04/04/2020;20/02/2020;21/02/2020;29;19;A vencer;0,34593290;0,32797889;Sim;35200251986958000134550010001306741002352890;
